id,length,name,genre
2864,1239,The Subdudes,Pop/Rock
2887,1239,Orange Juice,Pop/Rock
2948,1239,The Pop Group,Pop/Rock
2951,1239,Millie Jackson,R&B;
2954,1239,The dB's,Pop/Rock
3082,1239,Murphy's Law,Pop/Rock
3114,1239,Bryan Ferry,Pop/Rock
3231,1239,Stuff,R&B;
3238,1239,Danny Elfman,Stage & Screen
3463,1239,Aldo Nova,Pop/Rock
3603,1239,Guaco,Latin
3612,1239,Gianluca Grignani,Pop/Rock
3643,1239,Glen Campbell,Country
3667,1239,Dan Hill,Pop/Rock
3673,1239,Heaven 17,Pop/Rock
3710,1239,Mandrill,R&B;
3752,1239,Xiu Xiu,Pop/Rock
3758,1239,Yellow Magic Orchestra,Electronic
3765,1239,Dave Grusin,Jazz
3863,1239,Stanley Clarke,Jazz
3914,1239,Stephen Schwartz,Stage & Screen
3989,1239,The Blasters,Pop/Rock
4058,1239,Bobby Watson,Jazz
4069,1239,The Go-Betweens,Pop/Rock
4122,1239,China Crisis,Pop/Rock
4126,1239,The Wailin' Jennys,Pop/Rock
4155,1239,Kool & the Gang,R&B;
4182,1239,Chumbawamba,Pop/Rock
4244,1239,Fad Gadget,Pop/Rock
4267,1239,Dyke & the Blazers,R&B;
4313,1239,Elvin Bishop,Pop/Rock
4343,1239,Green River,Pop/Rock
4406,1239,JÃ³hann JÃ³hannsson,Electronic
4426,1239,Jan Hammer,Jazz
4502,1239,Whoopi Goldberg,Comedy/Spoken
4561,1239,Mark Knopfler,Pop/Rock
4576,1239,Lisa Fischer,R&B;
4602,1239,June Tabor,Folk
4611,1239,Vangelis,Electronic
4627,1239,Peter Erskine,Jazz
4647,1239,Los del Rio,Latin
4729,1239,New Edition,R&B;
4747,1239,Melba Montgomery,Country
4751,1239,Melba Moore,R&B;
4820,1239,The Pointer Sisters,R&B;
4920,1239,The Waterboys,Pop/Rock
4979,1239,Tom Scott,Jazz
5027,1239,"Grover Washington, Jr.",Jazz
5077,1239,Dan the Automator,Pop/Rock
5090,1239,Marc Johnson,Jazz
5104,1239,Hiroshima,Jazz
5339,1239,Blitz,Pop/Rock
17,1238,Sergio Mendes,Easy Listening
32,1238,T.S.O.L.,Pop/Rock
33,1238,Parijat,New Age
56,1238,Tony Levin,Pop/Rock
89,1238,Steely Dan,Pop/Rock
184,1238,Slash,Pop/Rock
202,1238,Steps Ahead,Jazz
205,1238,Shelly West,Country
290,1238,Triumph,Pop/Rock
291,1238,Paul Thorn,Pop/Rock
307,1238,The Belmonts,R&B;
332,1238,The Bellamy Brothers,Country
394,1238,Leo Kottke,Folk
397,1238,Branford Marsalis,Jazz
401,1238,Sutton Foster,Stage & Screen
417,1238,"Blood, Sweat & Tears",Pop/Rock
490,1238,The Flying Lizards,Electronic
518,1238,The Cars,Pop/Rock
520,1238,Baaba Maal,International
553,1238,The Congos,Reggae
584,1238,Bill Cosby,Comedy/Spoken
597,1238,Billy Joe Shaver,Country
618,1238,Bill Bruford,Pop/Rock
657,1238,The Housemartins,Pop/Rock
786,1238,Bonnie "Prince" Billy,Pop/Rock
865,1238,Kim Weston,R&B;
926,1238,Jain,Pop/Rock
975,1238,Lacy J. Dalton,Country
993,1238,Cowboy,Pop/Rock
1061,1238,The Dirty Dozen Brass Band,Jazz
1094,1238,Squirrel Nut Zippers,Pop/Rock
1110,1238,Dwarves,Pop/Rock
1138,1238,The Cure,Pop/Rock
1148,1238,Laura Pausini,Pop/Rock
1162,1238,Curtis Fuller,Jazz
1202,1238,Fito Olivares,Latin
1372,1238,Djavan,Latin
1373,1238,Frank Black,Pop/Rock
1415,1238,Eliane Elias,Jazz
1433,1238,Joey Ramone,Pop/Rock
1498,1238,Pat Metheny,Jazz
1527,1238,Don Henley,Pop/Rock
1543,1238,David Lanz,New Age
1553,1238,Mac McAnally,Country
1556,1238,Donny Osmond,Pop/Rock
1562,1238,Eric Carmen,Pop/Rock
1598,1238,Wall of Voodoo,Pop/Rock
1633,1238,CesÃ¡ria Ã‰vora,International
1754,1238,Dianne Reeves,Vocal
1813,1238,John Hartford,Country
1823,1238,Vixen,Pop/Rock
1886,1238,Jeannie C. Riley,Country
2005,1238,People Like Us,Electronic
2010,1238,Joi,R&B;
2078,1238,Julian Lennon,Pop/Rock
2080,1238,Hoodoo Gurus,Pop/Rock
2089,1238,Jeffrey Lewis,Folk
2166,1238,Robbie Dupree,Pop/Rock
2202,1238,Robert Glasper,Jazz
2206,1238,Linton Kwesi Johnson,Reggae
2217,1238,Journey,Pop/Rock
2260,1238,KC & the Sunshine Band,R&B;
2331,1238,Mary Black,International
2339,1238,Sea Level,Pop/Rock
2355,1238,Jeffrey Osborne,R&B;
2359,1238,Jennifer Love Hewitt,Pop/Rock
2367,1238,Peter Criss,Pop/Rock
2449,1238,Nick Drake,Pop/Rock
2467,1238,Raul Malo,Country
2490,1238,Roy Hargrove,Jazz
2518,1238,Planet P Project,Pop/Rock
2608,1238,Mary Margaret O'Hara,Pop/Rock
2653,1238,Ohio Players,R&B;
2658,1238,Railroad Earth,Pop/Rock
2744,1238,The Peasall Sisters,Country
2758,1238,Nina Hagen,Pop/Rock
2806,1238,Miami Sound Machine,Pop/Rock
2862,1238,Arthur Russell,Avant-Garde
2868,1238,The Mooney Suzuki,Pop/Rock
2906,1238,Orleans,Pop/Rock
3022,1238,Miroslav Vitous,Jazz
3048,1238,Miri Ben-Ari,R&B;
3137,1238,George Duke,Jazz
3155,1238,Gustavo Cerati,Latin
3182,1238,Girlschool,Pop/Rock
3186,1238,HammerFall,Pop/Rock
3265,1238,Marcia Griffiths,Reggae
3291,1238,Mojo Nixon,Pop/Rock
3321,1238,Dave Edmunds,Pop/Rock
3322,1238,Dave Holland,Jazz
3362,1238,April Wine,Pop/Rock
3383,1238,After 7,R&B;
3436,1238,Tomahawk,Pop/Rock
3523,1238,The Business,Pop/Rock
3536,1238,David Axelrod,Pop/Rock
3539,1238,Cabaret Voltaire,Pop/Rock
3590,1238,Camper Van Beethoven,Pop/Rock
3601,1238,The Georgia Satellites,Pop/Rock
3725,1238,Hezekiah Walker,Religious
3741,1238,Darkthrone,Pop/Rock
3763,1238,Yellowjackets,Jazz
3776,1238,Willis Alan Ramsey,Pop/Rock
3825,1238,Gary Bartz,Jazz
3878,1238,Tracey Ullman,Pop/Rock
3899,1238,Slaid Cleaves,Folk
3931,1238,Supersuckers,Pop/Rock
3985,1238,Steve Young,Country
3993,1238,The Lounge Lizards,Jazz
4035,1238,Big Youth,Reggae
4052,1238,The Church,Pop/Rock
4152,1238,Israel Vibration,Reggae
4161,1238,J.D. Crowe & the New South,Country
4216,1238,Laurie Anderson,Avant-Garde
4276,1238,Fear,Pop/Rock
4278,1238,Cock Sparrer,Pop/Rock
4341,1238,France Gall,Pop/Rock
4373,1238,Lynn Anderson,Country
4405,1238,Turtle Island String Quartet,Jazz
4448,1238,John Petrucci,Pop/Rock
4456,1238,Leftover Salmon,Pop/Rock
4534,1238,Liz Story,New Age
4547,1238,Huey Lewis,Pop/Rock
4568,1238,Samantha Mumba,Pop/Rock
4572,1238,Liquid Liquid,Pop/Rock
4622,1238,Michael Wycoff,R&B;
4671,1238,Poncho Sanchez,Jazz
4735,1238,Randy VanWarmer,Pop/Rock
4798,1238,Mijares,Latin
4824,1238,The Romantics,Pop/Rock
4826,1238,The Producers,Pop/Rock
4868,1238,4 Non Blondes,Pop/Rock
4952,1238,The Art of Noise,Pop/Rock
4966,1238,Brass Construction,R&B;
4985,1238,Musical Youth,Reggae
5015,1238,Captain & Tennille,Pop/Rock
5034,1238,Gerry Rafferty,Pop/Rock
5052,1238,DNA,Pop/Rock
5054,1238,Giorgia,Pop/Rock
5092,1238,Henry Gross,Pop/Rock
5157,1238,Sharon Jones,R&B;
5207,1238,Matthew Halsall,Jazz
5228,1238,Slim,R&B;
5241,1238,Madonna,International
5286,1238,Deer Tick,Pop/Rock
19,1237,Tanita Tikaram,Pop/Rock
44,1237,Alice Coltrane,Jazz
106,1237,Stan Rogers,Folk
115,1237,Spirit of the West,Folk
116,1237,Paquito D'Rivera,Jazz
127,1237,Shaun Cassidy,Pop/Rock
129,1237,Aloe Blacc,R&B;
150,1237,Patti LuPone,Vocal
154,1237,Paul Hardcastle,Jazz
162,1237,America,Pop/Rock
169,1237,Sheila E.,R&B;
181,1237,Terence Blanchard,Jazz
210,1237,Sherbet,Pop/Rock
211,1237,Stephen Marley,Reggae
271,1237,Sodom,Pop/Rock
300,1237,Supertramp,Pop/Rock
314,1237,Maria Muldaur,Pop/Rock
316,1237,Peaches & Herb,R&B;
318,1237,Shriekback,Pop/Rock
374,1237,Steven Halpern,New Age
434,1237,Bernadette Peters,Vocal
473,1237,The Fantastic Four,R&B;
488,1237,B-Movie,Pop/Rock
601,1237,The Handsome Family,Pop/Rock
613,1237,Natalie Cole,R&B;
662,1237,Boston,Pop/Rock
676,1237,Keith Washington,R&B;
722,1237,Billy Joel,Pop/Rock
747,1237,Collin Walcott,Jazz
766,1237,Black Ivory,R&B;
767,1237,King Radio,International
810,1237,Colin Hay,Pop/Rock
929,1237,Chicago,Pop/Rock
935,1237,City Boy,Pop/Rock
948,1237,Jaco Pastorius,Jazz
1001,1237,Chris Squire,Pop/Rock
1008,1237,Cilla Black,Pop/Rock
1012,1237,Jacques Dutronc,Pop/Rock
1016,1237,The Dickies,Pop/Rock
1038,1237,Richard Swift,Pop/Rock
1135,1237,The Doobie Brothers,Pop/Rock
1140,1237,The Cover Girls,R&B;
1143,1237,The Cramps,Pop/Rock
1167,1237,The Cult,Pop/Rock
1174,1237,Eddie Hazel,R&B;
1179,1237,Eddie Money,Pop/Rock
1193,1237,The Del Fuegos,Pop/Rock
1213,1237,James Ingram,R&B;
1217,1237,Eddy Raven,Country
1234,1237,Joe Cocker,Pop/Rock
1261,1237,Gary Peacock,Jazz
1278,1237,Take 6,Religious
1361,1237,Charley Pride,Country
1487,1237,Stacy Lattisaw,R&B;
1524,1237,Gary Numan,Pop/Rock
1532,1237,Donald Harrison,Jazz
1536,1237,Flora Purim,Latin
1546,1237,Gary Stewart,Country
1552,1237,Voivod,Pop/Rock
1586,1237,John Taylor,Jazz
1592,1237,Dottie West,Country
1604,1237,John Klemmer,Jazz
1635,1237,Madness,Pop/Rock
1651,1237,Warren Haynes,Pop/Rock
1654,1237,The Dream Syndicate,Pop/Rock
1694,1237,Max Richter,Classical
1713,1237,Charlie Chaplin,Reggae
1806,1237,Vitalic,Electronic
1819,1237,Dead Moon,Pop/Rock
1822,1237,Hot Rize,Country
1826,1237,MDC,Pop/Rock
1862,1237,Jean-Luc Ponty,Jazz
1873,1237,Zucchero,Pop/Rock
1893,1237,Hugh Mundell,Reggae
1898,1237,Del McCoury,Country
1926,1237,Johnny Lee,Country
1928,1237,Leon Redbone,Pop/Rock
1932,1237,Salaam Remi,R&B;
1983,1237,Love Battery,Pop/Rock
1996,1237,Devo,Pop/Rock
2003,1237,Dexys Midnight Runners,Pop/Rock
2015,1237,Wayne Newton,Vocal
2037,1237,RÃ³isÃ­n Murphy,Pop/Rock
2072,1237,Let's Active,Pop/Rock
2101,1237,Marilyn McCoo,R&B;
2102,1237,Josef K,Pop/Rock
2107,1237,Hot Chocolate,R&B;
2116,1237,Maria Rita,Latin
2174,1237,Phil Lynott,Pop/Rock
2209,1237,Roberta Flack,R&B;
2251,1237,Poco,Pop/Rock
2252,1237,The Rubinoos,Pop/Rock
2267,1237,Rick Wakeman,Pop/Rock
2276,1237,Running Wild,Pop/Rock
2285,1237,Kansas,Pop/Rock
2286,1237,Scientist,Reggae
2307,1237,Julian Cope,Pop/Rock
2308,1237,Penguin Cafe Orchestra,New Age
2325,1237,K-Ci & JoJo,R&B;
2326,1237,Screaming Trees,Pop/Rock
2375,1237,Lulu,Pop/Rock
2381,1237,Jello Biafra,Comedy/Spoken
2409,1237,Rage,Pop/Rock
2413,1237,Jerry Goldsmith,Stage & Screen
2421,1237,Ronnie Foster,Jazz
2433,1237,New Model Army,Pop/Rock
2441,1237,Jerry Reed,Country
2446,1237,Nicholas Payton,Jazz
2452,1237,Jessi Colter,Country
2459,1237,Jerry Vale,Vocal
2464,1237,Ratt,Pop/Rock
2487,1237,Roy Ayers,Jazz
2504,1237,Melvins,Pop/Rock
2512,1237,Jimmy Castor,R&B;
2527,1237,Los Lobos,Pop/Rock
2548,1237,Royal Crown Revue,Pop/Rock
2549,1237,Karla Bonoff,Pop/Rock
2557,1237,Rupee,Latin
2570,1237,Kano,R&B;
2599,1237,Psychic TV,Pop/Rock
2615,1237,Rebirth Brass Band,R&B;
2641,1237,Norman Blake,Country
2662,1237,New Grass Revival,Country
2691,1237,Michael Ruff,Pop/Rock
2695,1237,Odyssey,R&B;
2702,1237,Maze,R&B;
2710,1237,The Osmonds,Pop/Rock
2732,1237,Nicolette Larson,Pop/Rock
2741,1237,Melanie,Pop/Rock
2746,1237,The RH Factor,Jazz
2755,1237,The Police,Pop/Rock
2762,1237,Nils Lofgren,Pop/Rock
2831,1237,Return to Forever,Jazz
2837,1237,Michael Jackson,R&B;
2884,1237,Moe Bandy,Country
2890,1237,The Nerves,Pop/Rock
2892,1237,Anita Ward,R&B;
2932,1237,Mike Laure,Latin
2993,1237,Oumou Sangare,International
3019,1237,The Slits,Pop/Rock
3081,1237,Tom Russell,Folk
3118,1237,Bruce Dickinson,Pop/Rock
3128,1237,David Cassidy,Pop/Rock
3157,1237,Guy Clark,Country
3228,1237,The Stylistics,R&B;
3240,1237,The Teardrop Explodes,Pop/Rock
3263,1237,Maria BethÃ¢nia,International
3280,1237,A Taste of Honey,R&B;
3282,1237,The Winans,Religious
3309,1237,Subhumans,Pop/Rock
3350,1237,Young Marble Giants,Pop/Rock
3406,1237,Atlanta Rhythm Section,Pop/Rock
3408,1237,Al Jarreau,Vocal
3419,1237,Mulgrew Miller,Jazz
3423,1237,Tom Jones,Pop/Rock
3428,1237,Bread,Pop/Rock
3443,1237,Brand X,Pop/Rock
3452,1237,Brainstorm,R&B;
3487,1237,Brian Blade,Jazz
3521,1237,David Ball,Country
3555,1237,Buddy Greco,Vocal
3607,1237,Gilberto Gil,International
3615,1237,Glenn Frey,Pop/Rock
3638,1237,Half Pint,Reggae
3655,1237,Harold Melvin & the Blue Notes,R&B;
3689,1237,Heart,Pop/Rock
3726,1237,Glenn Jones,Pop/Rock
3729,1237,Daniel O'Donnell,Vocal
3760,1237,Yami Bolo,Reggae
3771,1237,Willie ColÃ³n,Latin
3796,1237,Phoebe Snow,Pop/Rock
3828,1237,Grant Green,Jazz
3842,1237,Alexander Robotnick,R&B;
3854,1237,Patrice Rushen,R&B;
3859,1237,Townes Van Zandt,Folk
3868,1237,Paul Anka,Pop/Rock
3882,1237,Paul Carrack,Pop/Rock
3883,1237,Trevor Jones,Stage & Screen
3939,1237,Shuggie Otis,R&B;
4012,1237,Bob Berg,Jazz
4018,1237,Audio Adrenaline,Religious
4068,1237,The Connection,Pop/Rock
4080,1237,Kenny Garrett,Jazz
4082,1237,Billy Cobham,Jazz
4086,1237,Ian Matthews,Pop/Rock
4128,1237,Kris Kristofferson,Country
4159,1237,Jack Jones,Vocal
4284,1237,El DeBarge,R&B;
4300,1237,El Tri,Latin
4322,1237,Toshiko Akiyoshi,Jazz
4329,1237,EdÃº Lobo,Latin
4356,1237,Chaka Khan,R&B;
4359,1237,Gene Harris,Jazz
4378,1237,Joe Sample,Jazz
4390,1237,Charlie Daniels,Country
4392,1237,Tyrone Davis,R&B;
4401,1237,Lyres,Pop/Rock
4471,1237,Delbert McClinton,Blues
4475,1237,Dawn Upshaw,Classical
4552,1237,Loudness,Pop/Rock
4563,1237,Romeo Void,Pop/Rock
4600,1237,June Carter Cash,Country
4607,1237,Vanessa Bell Armstrong,Religious
4652,1237,Phil Keaggy,Religious
4654,1237,Jim Croce,Pop/Rock
4655,1237,Phil Woods,Jazz
4675,1237,Planxty,International
4687,1237,Kate Wolf,Folk
4794,1237,Ric Ocasek,Pop/Rock
4810,1237,Mick Jagger,Pop/Rock
4830,1237,Los Secretos,Latin
4850,1237,20/20,Pop/Rock
4865,1237,A Certain Ratio,Pop/Rock
4884,1237,The Undisputed Truth,R&B;
4905,1237,Styx,Pop/Rock
4910,1237,Molly Hatchet,Pop/Rock
4939,1237,Adiemus,New Age
4965,1237,Tom ZÃ©,International
4971,1237,Mungo Jerry,Pop/Rock
4973,1237,Al Stewart,Pop/Rock
5095,1237,Wilson Phillips,Pop/Rock
5101,1237,Nightwish,Pop/Rock
5135,1237,Foreigner,Pop/Rock
5287,1237,The Dap-Kings Horns,R&B;
5348,1237,Nick Jonas & the Administration,Pop/Rock
5415,1237,A Winged Victory for the Sullen,Pop/Rock
5416,1237,Michael Kiwanuka,Pop/Rock
5424,1237,Kishi Bashi,Pop/Rock
5430,1237,Robert Glasper Experiment,R&B;
5431,1237,Natural Child,Pop/Rock
21,1236,Pat Travers,Pop/Rock
31,1236,Tony Rebel,Reggae
36,1236,Space,Pop/Rock
57,1236,The Delfonics,R&B;
99,1236,Stanley Turrentine,Jazz
102,1236,Stealers Wheel,Pop/Rock
109,1236,Tower of Power,R&B;
114,1236,Tab Hunter,Pop/Rock
119,1236,Transvision Vamp,Pop/Rock
120,1236,Paul Brady,Pop/Rock
124,1236,Taste,Pop/Rock
132,1236,Tavares,R&B;
133,1236,Tony Orlando,Pop/Rock
136,1236,Television Personalities,Pop/Rock
141,1236,Paul Gonsalves,Jazz
149,1236,Patti Austin,R&B;
157,1236,Stars of the Lid,Pop/Rock
159,1236,Tad,Pop/Rock
171,1236,Ten Years After,Pop/Rock
172,1236,Teddy Pendergrass,R&B;
179,1236,Paul Collins,Pop/Rock
182,1236,Shelley Fabares,Pop/Rock
199,1236,Temple of the Dog,Pop/Rock
207,1236,Ted Hawkins,Blues
218,1236,Trio,Pop/Rock
220,1236,Slave,R&B;
225,1236,Terrance Simien,International
235,1236,Terry Stafford,Pop/Rock
242,1236,Slim Smith,Reggae
245,1236,Terry Gibbs,Jazz
248,1236,Terry Jacks,Pop/Rock
253,1236,Shocking Blue,Pop/Rock
257,1236,Shirley Bassey,Vocal
261,1236,AndrÃ© Previn,Classical
264,1236,Shirley Horn,Jazz
270,1236,Alan Parsons,Pop/Rock
279,1236,Andy Gibb,Pop/Rock
283,1236,The Beat,Pop/Rock
284,1236,Software,New Age
288,1236,Susan Ashton,Religious
293,1236,Son Seals,Blues
301,1236,Siedah Garrett,R&B;
317,1236,Steve Harley,Pop/Rock
327,1236,Steve Kuhn,Jazz
328,1236,Sonny James,Country
349,1236,The Associates,Pop/Rock
366,1236,The Sound,Pop/Rock
376,1236,Sonny & Cher,Pop/Rock
377,1236,Angel,Pop/Rock
386,1236,Sweet Honey in the Rock,Religious
391,1236,Sonny Landreth,Blues
396,1236,Steve Winwood,Pop/Rock
398,1236,Steve Vai,Pop/Rock
410,1236,Beth Nielsen Chapman,Country
419,1236,Susannah McCorkle,Vocal
422,1236,The Blues Brothers,R&B;
441,1236,The Blackbyrds,R&B;
446,1236,Gary Moore,Pop/Rock
451,1236,The Angels,Pop/Rock
455,1236,Bob Brookmeyer,Jazz
464,1236,Augustus Pablo,Reggae
470,1236,Eden Ahbez,Easy Listening
471,1236,Bloodstone,R&B;
483,1236,Bob Andy,Reggae
484,1236,Bob Moses,Jazz
494,1236,Betty Everett,R&B;
496,1236,Bob Mould,Pop/Rock
497,1236,Betty Davis,R&B;
501,1236,The Chords,Pop/Rock
504,1236,Bernie Worrell,R&B;
509,1236,Betty Wright,R&B;
510,1236,B.T. Express,R&B;
525,1236,Babylon A.D.,Pop/Rock
526,1236,Bill Evans,Country
529,1236,Bobby Rydell,Pop/Rock
533,1236,Bobby Sherman,Pop/Rock
535,1236,Blue Rodeo,Pop/Rock
547,1236,Bobbie Gentry,Country
554,1236,Bobby Bare,Country
561,1236,Bob Dorough,Vocal
576,1236,Paul Desmond,Jazz
594,1236,The J.B.'s,R&B;
596,1236,Bill Callahan,Pop/Rock
605,1236,Bill Fay,Pop/Rock
611,1236,Bill Evans,Jazz
637,1236,Jimmy McGriff,Jazz
640,1236,Bob Weir,Pop/Rock
649,1236,The Commitments,Pop/Rock
650,1236,Bill Withers,R&B;
655,1236,The Connells,Pop/Rock
689,1236,Alex de Grassi,New Age
690,1236,Kenny Drew,Jazz
699,1236,The Intruders,R&B;
713,1236,Kleeer,R&B;
717,1236,Billy Joe Royal,Country
745,1236,Billy Paul,R&B;
751,1236,The Last Poets,Jazz
754,1236,King Floyd,R&B;
757,1236,Idris Muhammad,Jazz
762,1236,The Gun Club,Pop/Rock
789,1236,The Legendary Pink Dots,Pop/Rock
796,1236,Blackfoot,Pop/Rock
799,1236,Kingdom Come,Pop/Rock
800,1236,Chris Hillman,Country
801,1236,Boz Scaggs,Pop/Rock
811,1236,Booker Ervin,Jazz
815,1236,Kim Carnes,Pop/Rock
817,1236,The International Submarine Band,Pop/Rock
823,1236,Klaatu,Pop/Rock
827,1236,Kix,Pop/Rock
828,1236,Vashti Bunyan,Folk
835,1236,Connie Smith,Country
837,1236,The Knickerbockers,Pop/Rock
845,1236,Chase,Pop/Rock
852,1236,Conflict,Pop/Rock
874,1236,Jack DeJohnette,Jazz
887,1236,Krokus,Pop/Rock
891,1236,Lamont Dozier,R&B;
912,1236,Cheryl Wheeler,Folk
914,1236,It's a Beautiful Day,Pop/Rock
924,1236,IsmaÃ«l LÃ´,International
932,1236,Chick Corea,Jazz
933,1236,Ivan Lins,Latin
972,1236,Chrome,Pop/Rock
973,1236,Comus,Pop/Rock
988,1236,Chris Thomas,Pop/Rock
1003,1236,Laraaji,New Age
1013,1236,Chris Thomas King,Blues
1021,1236,Christine McVie,Pop/Rock
1032,1236,Exodus,Pop/Rock
1050,1236,Jackie Paris,Vocal
1051,1236,BeBe Winans,Religious
1060,1236,Country Joe & the Fish,Pop/Rock
1072,1236,Crass,Pop/Rock
1078,1236,"Crosby, Stills, Nash & Young",Pop/Rock
1084,1236,Tal Bachman,Pop/Rock
1085,1236,Jacky Terrasson,Jazz
1086,1236,Jackson Browne,Pop/Rock
1102,1236,Larry Norman,Religious
1116,1236,Joan Armatrading,Pop/Rock
1127,1236,"Earth, Wind & Fire",R&B;
1130,1236,The Electric Prunes,Pop/Rock
1132,1236,The Crusaders,Jazz
1134,1236,Tammy Wynette,Country
1145,1236,The Creatures,Pop/Rock
1151,1236,Dobie Gray,R&B;
1152,1236,The Dramatics,R&B;
1161,1236,JoÃ£o Bosco,Latin
1164,1236,The Country Gentlemen,Country
1170,1236,Cocteau Twins,Pop/Rock
1173,1236,Dead Boys,Pop/Rock
1188,1236,The Duprees,R&B;
1198,1236,Fever Tree,Pop/Rock
1206,1236,The Del McCoury Band,Country
1212,1236,The Deele,R&B;
1221,1236,Carly Simon,Pop/Rock
1222,1236,Edgar Froese,Electronic
1227,1236,Fred Hammond,Religious
1230,1236,Barry White,R&B;
1240,1236,Leaf Hound,Pop/Rock
1264,1236,Graham Nash,Pop/Rock
1275,1236,Bauhaus,Pop/Rock
1279,1236,Flo & Eddie,Pop/Rock
1294,1236,Gavin Friday,Pop/Rock
1311,1236,Stacey Kent,Vocal
1316,1236,Frank Foster,Jazz
1318,1236,Tamba Trio,Latin
1326,1236,Shankar,International
1333,1236,Electric Light Orchestra,Pop/Rock
1335,1236,G. Love & Special Sauce,Pop/Rock
1348,1236,Garland Jeffreys,Pop/Rock
1359,1236,Twisted Sister,Pop/Rock
1374,1236,Caravan,Pop/Rock
1386,1236,Dr. Buzzard's Original Savannah Band,R&B;
1388,1236,Eddie Harris,Jazz
1400,1236,Eddie Henderson,Jazz
1402,1236,Ferrante & Teicher,Easy Listening
1413,1236,Lyle Mays,Jazz
1432,1236,Frank Morgan,Jazz
1438,1236,Tuxedomoon,Pop/Rock
1440,1236,James Spaulding,Jazz
1458,1236,Ruth Cameron,Jazz
1464,1236,Joe Zawinul,Jazz
1485,1236,Altered Images,Pop/Rock
1494,1236,Don McLean,Pop/Rock
1497,1236,Jason Becker,Pop/Rock
1499,1236,Eileen Farrell,Classical
1501,1236,Fontella Bass,R&B;
1506,1236,Graham Parker & the Rumour,Pop/Rock
1508,1236,Graham Parker,Pop/Rock
1515,1236,Donny Hathaway,R&B;
1523,1236,John Cafferty,Pop/Rock
1541,1236,Maceo Parker,R&B;
1547,1236,Fun Boy Three,Pop/Rock
1548,1236,Mac Davis,Country
1549,1236,John Foxx,Pop/Rock
1558,1236,Dos,Pop/Rock
1560,1236,FranÃ§oise Hardy,Pop/Rock
1563,1236,Harold Budd,Avant-Garde
1564,1236,Flipper,Pop/Rock
1577,1236,John Parr,Pop/Rock
1581,1236,Lee Roy Parnell,Country
1591,1236,Frederick Knight,R&B;
1607,1236,John Travolta,Pop/Rock
1630,1236,Delaney & Bonnie,Pop/Rock
1650,1236,Dee Clark,R&B;
1672,1236,Waylon Jennings,Country
1675,1236,Lenny Welch,Pop/Rock
1676,1236,Foghat,Pop/Rock
1680,1236,Vince Guaraldi,Jazz
1683,1236,General Public,Pop/Rock
1691,1236,Generation X,Pop/Rock
1702,1236,James Taylor,Pop/Rock
1706,1236,Charles Earland,Jazz
1716,1236,Dramarama,Pop/Rock
1735,1236,Rita Coolidge,Pop/Rock
1739,1236,Joe Pass,Jazz
1742,1236,Wesley Willis,Pop/Rock
1750,1236,David Lindley,Pop/Rock
1762,1236,Deodato,Latin
1765,1236,Janis Ian,Pop/Rock
1772,1236,U.K.,Pop/Rock
1782,1236,John Coltrane Quartet,Jazz
1784,1236,John Conlee,Country
1785,1236,Jane Birkin,Pop/Rock
1800,1236,Jane Olivor,Vocal
1801,1236,I-Roy,Reggae
1809,1236,David Houston,Country
1814,1236,John Handy,Jazz
1820,1236,M.I.A.,Pop/Rock
1831,1236,Machel Montano,Reggae
1844,1236,Shadow,International
1850,1236,Big John Patton,Jazz
1855,1236,Walter Hawkins,Religious
1860,1236,Howard Huntsberry,R&B;
1867,1236,Jobriath,Pop/Rock
1868,1236,Magazine,Pop/Rock
1897,1236,Hubert Laws,Jazz
1900,1236,Debbie Harry,Pop/Rock
1904,1236,Maddy Prior,International
1911,1236,Delta 5,Pop/Rock
1923,1236,Johnny "Big Moose" Walker,Blues
1935,1236,The Rockets,Pop/Rock
1941,1236,Dennis Brown,Reggae
1948,1236,Lionel Richie,R&B;
1949,1236,Weather Report,Jazz
1951,1236,Leon Ware,R&B;
1955,1236,Wendy & Lisa,Pop/Rock
1958,1236,Sandy Denny,Folk
1972,1236,Lenny White,Jazz
1987,1236,Judee Sill,Pop/Rock
1992,1236,Wet Willie,Pop/Rock
2008,1236,Whitesnake,Pop/Rock
2012,1236,Junior Mance,Jazz
2028,1236,Jon Anderson,Pop/Rock
2029,1236,Wayne Toups,International
2033,1236,Jon Lucien,Vocal
2042,1236,Pepper Adams,Jazz
2045,1236,Johnny Hallyday,Pop/Rock
2049,1236,Diane Schuur,Vocal
2051,1236,Department S,Pop/Rock
2055,1236,Wild Cherry,R&B;
2058,1236,Justin Adams,R&B;
2064,1236,Jordan Rudess,Pop/Rock
2068,1236,Various Artists,Electronic
2070,1236,Arrow,International
2094,1236,Jorma Kaukonen,Pop/Rock
2110,1236,Hot Tuna,Pop/Rock
2125,1236,Dr. Lonnie Smith,Jazz
2131,1236,Robbie Robertson,Pop/Rock
2140,1236,Howard McGhee,Jazz
2159,1236,Rollins Band,Pop/Rock
2169,1236,Robert Mirabal,International
2178,1236,Robert Gordon,Pop/Rock
2183,1236,Platinum Blonde,Pop/Rock
2196,1236,Lindsey Buckingham,Pop/Rock
2198,1236,Rose Tattoo,Pop/Rock
2201,1236,Richard & Linda Thompson,Pop/Rock
2222,1236,Mark O'Connor,Country
2223,1236,Rossington Collins Band,Pop/Rock
