id(reindex)	id(original_data)	artist_name	genre	katz
576	69348	Paul Desmond	Jazz	7.264114
577	69402	Bob Marley & the Wailers	Reggae	2.571254
578	69520	The Cookies	R&B;	0
579	69534	Bon Jovi	Pop/Rock	18814.40122
580	69761	The Irish Rovers	International	1.045898
581	69805	Bill Keith	Country	0.625
582	69986	Kenny Rogers	Country	443.177508
583	70027	The Innocence Mission	Pop/Rock	2978.384425
584	70534	Bill Cosby	Comedy/Spoken	45.333453
585	70586	Gossip	Pop/Rock	52239.07916
586	70704	Big Mountain	Reggae	1597.88386
587	70715	Bobby Darin	Pop/Rock	29.062668
588	70800	Billy Idol	Pop/Rock	4627.915475
589	71166	The Greenhornes	Pop/Rock	7621.706239
590	71209	Leonard Cohen	Pop/Rock	197.857558
591	71336	The Four Freshmen	Vocal	1.334856
592	71373	BBMak	Pop/Rock	0
593	71636	Il Divo	Vocal	4027.988238
594	71970	The J.B.'s	R&B;	69.46251
595	72041	Bob Seger	Pop/Rock	417.150633
596	72109	Bill Callahan	Pop/Rock	99.736128
597	72205	Billy Joe Shaver	Country	98.825996
598	72716	The Kentucky Headhunters	Country	1032.992926
599	72861	Ikon	Electronic	777.911598
600	72941	Circa Survive	Pop/Rock	194172.5693
601	72998	The Handsome Family	Pop/Rock	4960.840823
602	73383	The Gap Band	R&B;	617.481559
603	73421	The Clean	Pop/Rock	3205.691161
604	73444	Bob Schneider	Pop/Rock	2219.261043
605	73553	Bill Fay	Pop/Rock	34.704899
606	73605	The Gaylads	Reggae	0
607	73644	Bobby Charles	Pop/Rock	3.537335
608	73682	Kelly Rowland	R&B;	6809.891974
609	73914	The Cleftones	R&B;	1.892572
610	73969	Jon Foreman	Pop/Rock	29923.38025
611	74005	Bill Evans	Jazz	56.946297
612	74134	Ian & Sylvia	Folk	37.12087
613	74195	Natalie Cole	R&B;	54.871917
614	74340	Jimmy Raney	Jazz	0.342271
615	74397	Bill Frisell	Jazz	191.134417
616	74452	Bobby Day	R&B;	1.14241
617	74520	The Hives	Pop/Rock	9100.638226
618	74776	Bill Bruford	Pop/Rock	140.362382
619	74853	The KLF	Electronic	6224.407962
620	74857	The Hondells	Pop/Rock	0
621	74952	Ken Elkinson	New Age	675.349819
622	74970	Bob Wills	Country	0
623	75100	Bad Company	Pop/Rock	2018.715531
624	75171	The Clovers	R&B;	0.759711
625	75264	Bad Brains	Pop/Rock	10185.22983
626	75295	Ken Boothe	Reggae	29.558519
627	75308	The Jeff Healey Band	Pop/Rock	227.540991
628	75329	Bob Sinclar	Electronic	663.309086
629	75394	Bad Manners	Pop/Rock	1117.059981
630	75591	The Corrs	Pop/Rock	19807.88375
631	75665	The Gentrys	Pop/Rock	0
632	75747	The Clash	Pop/Rock	3889.981262
633	75801	The Highwaymen	Country	0
634	75825	The Coasters	R&B;	2.933752
635	76057	King Crimson	Pop/Rock	1124.88663
636	76561	Billy Ray Cyrus	Country	7735.305121
637	76658	Jimmy McGriff	Jazz	4.119075
638	76788	Cowboy Troy	Country	18498.34069
639	76881	Jimmy Reed	Blues	5.180055
640	77175	Bob Weir	Pop/Rock	383.019334
641	77264	Bad English	Pop/Rock	4672.074037
642	77306	Keith Hudson	Reggae	0
643	77560	Bobby Short	Vocal	1.165504
644	77578	Information Society	Pop/Rock	3871.876452
645	77662	King Pleasure	Vocal	0.809013
646	77698	Bobby Hackett	Jazz	0
647	77732	Bobby Vee	Pop/Rock	9.2484
648	77952	Youth Group	Pop/Rock	27963.90578
649	77963	The Commitments	Pop/Rock	6.734218
650	78044	Bill Withers	R&B;	316.524856
651	78191	Body Count	Pop/Rock	35703.09061
652	78242	Ibrahim Ferrer	Latin	0
653	78467	The Communards	Pop/Rock	1698.796748
654	78532	Inner Circle	Reggae	98.9455
655	78741	The Connells	Pop/Rock	2055.774397
656	78758	Bounty Killer	Reggae	762.707381
657	78886	The Housemartins	Pop/Rock	1211.715964
658	79016	Billie Holiday	Vocal	0.90537
659	79044	The Lightning Seeds	Pop/Rock	9447.505238
660	79392	Keith Green	Religious	397.418465
661	79959	Insane Clown Posse	Pop/Rock	165204.3682
662	79960	Boston	Pop/Rock	4434.239981
663	80118	Kevin Ayers	Pop/Rock	301.568159
664	80340	The Living End	Pop/Rock	30424.74757
665	80358	Kesha	Pop/Rock	48227.26733
666	80428	The Lettermen	Vocal	31.289585
667	80443	The Headhunters	Jazz	0
668	80494	Billy Gilman	Pop/Rock	8256.891137
669	80537	Billy Fury	Pop/Rock	12.407815
670	80609	Boys Don't Cry	Pop/Rock	2060.394953
671	80649	The Libertines	Pop/Rock	23077.15844
672	80657	Billy Ward & the Dominoes	R&B;	0
673	80720	The House of Love	Pop/Rock	14930.33717
674	80780	Sheryl Crow	Pop/Rock	13167.01309
675	81017	Kitaro	New Age	388.831111
676	81079	Keith Washington	R&B;	20.078079
677	81083	Bill Monroe	Country	0.5
678	81194	Bobby "Blue" Bland	Blues	5.687414
679	81231	Bobby Hutcherson	Jazz	63.075568
680	81248	Biosphere	Electronic	4466.814392
681	81403	Boney M.	Pop/Rock	321.598911
682	81493	Killing Joke	Pop/Rock	5467.250901
683	81561	Keith Whitley	Country	1766.085741
684	81619	Keith Urban	Country	20913.82701
685	81683	Black Uhuru	Reggae	257.215971
686	81739	Billy Currington	Country	5597.639514
687	81796	Kenny Clarke	Jazz	0.736347
688	81832	Kenny Loggins	Pop/Rock	976.953844
689	81836	Alex de Grassi	New Age	1.311663
690	81841	Kenny Drew	Jazz	11.652249
691	81849	Boney James	Jazz	206.089901
692	82013	The Impressions	R&B;	9.285024
693	82037	Ike Quebec	Jazz	10.169146
694	82149	Kenny Lattimore	R&B;	252.962323
695	82584	Billy Eckstine	Vocal	0.5625
696	82639	Paco de LucÃ­a	Latin	0
697	82742	Iris DeMent	Country	3419.501976
698	82831	The Ink Spots	Vocal	0.788843
699	82955	The Intruders	R&B;	2.552631
700	83013	The Jackson 5	R&B;	327.354155
701	83095	Kirk Franklin	Religious	965.031593
702	83106	Charlie Walker	Country	0.977295
703	83194	Boyzone	Pop/Rock	22850.12321
704	83554	Billy Bragg	Pop/Rock	5931.860643
705	83859	Kevin Coyne	Pop/Rock	128.399395
706	84053	The Jam	Pop/Rock	2110.132165
707	84209	Kiss	Pop/Rock	3802.015804
708	84258	Kirsty MacColl	Pop/Rock	1240.080566
709	84387	Kele	Pop/Rock	8288.805142
710	84446	India.Arie	R&B;	3135.776668
711	84777	Keller Williams	Pop/Rock	31.449923
712	84814	Billy Squier	Pop/Rock	5722.913603
713	84886	Kleeer	R&B;	101.921806
714	85038	Iron and Wine	Pop/Rock	44440.09725
715	85271	Bongzilla	Pop/Rock	47190.87567
716	85397	Kelis	R&B;	6309.942285
717	85410	Billy Joe Royal	Country	82.084218
718	85445	Bobby Marchan	R&B;	0
719	85448	The Heptones	Reggae	70.631243
720	85776	James Gang	Pop/Rock	684.467034
721	85806	Billy Thorpe	Pop/Rock	0
722	85915	Billy Joel	Pop/Rock	579.495266
723	86250	Wolfmother	Pop/Rock	50913.02248
724	86312	The Judds	Country	1687.818595
725	86750	The Jazz Crusaders	Jazz	0
726	86826	Irene Cara	Pop/Rock	119.355724
727	86828	Children of Bodom	Pop/Rock	32211.22961
728	86927	Kelly Clarkson	Pop/Rock	69039.7816
729	87113	The Jordanaires	Country	1.554688
730	87179	The Knack	Pop/Rock	1643.339459
731	87597	Ian Hunter	Pop/Rock	260.912741
732	87697	Kem	R&B;	471.3352
733	87741	Ill NiÃ±o	Pop/Rock	135257.9954
734	87922	The Juliana Theory	Pop/Rock	28934.62186
735	87985	The Hollies	Pop/Rock	116.759887
736	88035	Kelly Price	R&B;	697.267939
737	88180	Kid Rock	Pop/Rock	172727.5245
738	88587	Kindred the Family Soul	R&B;	111.438961
739	89018	The Jayhawks	Pop/Rock	6889.713557
740	89021	Jimmy Page	Pop/Rock	371.922516
741	89058	Billy Ocean	R&B;	181.799667
742	89071	King	Pop/Rock	2418.073539
743	89305	The Jesus Lizard	Pop/Rock	26738.58448
744	89306	The Jets	Pop/Rock	496.164568
745	89710	Billy Paul	R&B;	13.380268
746	89713	Billy Lee Riley	Pop/Rock	1.388881
747	89828	Collin Walcott	Jazz	57.569278
748	89870	Amanda Palmer	Pop/Rock	14562.60357
749	89873	Chris Knight	Country	2584.148845
750	90011	Ini Kamoze	Reggae	0
751	90018	The Last Poets	Jazz	60.476114
752	90079	Chely Wright	Country	5924.118651
753	90124	Black Box	Electronic	903.281152
754	90169	King Floyd	R&B;	17.46569
755	90174	Hawk Nelson	Pop/Rock	34842.18021
756	90188	Ian Dury	Pop/Rock	2899.18666
757	90389	Idris Muhammad	Jazz	1.229012
758	90803	King Curtis	R&B;	3.363793
759	90945	Colosseum	Pop/Rock	362.682014
760	91122	Inner City	Electronic	0
761	91312	Patrick Doyle	Stage & Screen	49.599568
762	91438	The Gun Club	Pop/Rock	1713.823257
763	91549	Chevelle	Pop/Rock	258522.0225
764	91650	Black Flag	Pop/Rock	11235.85666
765	91651	Black Grape	Pop/Rock	5087.811112
766	91763	Black Ivory	R&B;	8.066942
767	91852	King Radio	International	180.917456
768	91879	Ismael Miranda	Latin	0
769	92107	Keyshia Cole	R&B;	22209.38227
770	92303	King Missile	Pop/Rock	3488.246727
771	92507	The Bottle Rockets	Pop/Rock	6579.061417
772	92942	Chic	R&B;	321.499945
773	93322	King Tubby	Reggae	18.797043
774	93533	The Limeliters	Folk	29.613392
775	93565	Black Label Society	Pop/Rock	125210.8023
776	93566	Inspiral Carpets	Pop/Rock	10631.83539
777	93632	Robert Palmer	Pop/Rock	716.757361
778	93849	Black Oak Arkansas	Pop/Rock	992.649648
779	93859	Bowery Electric	Pop/Rock	17909.46532
780	93872	Koffee Brown	R&B;	352.228054
781	94126	Bow Wow Wow	Pop/Rock	3556.20351
782	94205	Chet Atkins	Country	3.460093
783	94210	Chet Baker	Jazz	62.696475
784	94224	Ike & Tina Turner	R&B;	9.292905
785	94658	Commissioned	Religious	167.154948
786	94764	Bonnie "Prince" Billy	Pop/Rock	3867.642955
787	94792	Imogen Heap	Pop/Rock	52832.12494
788	94861	Kings of Convenience	Pop/Rock	27437.64294
789	94890	The Legendary Pink Dots	Pop/Rock	985.603886
790	95176	Bonobo	Electronic	7550.899236
791	95613	Chico Buarque	International	127.953139
792	96142	Charly GarcÃ­a	Latin	0
793	96379	Boyz II Men	R&B;	3010.867353
794	96576	Interpol	Pop/Rock	90017.06964
795	96613	Bonnie Raitt	Pop/Rock	1124.538786
796	96679	Blackfoot	Pop/Rock	1035.918225
797	96701	Kinky	International	784.32734
798	96744	Chris Rea	Pop/Rock	482.201268
799	96804	Kingdom Come	Pop/Rock	309.279314
800	96944	Chris Hillman	Country	16.12914
801	96964	Boz Scaggs	Pop/Rock	77.048489
802	96977	In Flames	Pop/Rock	37085.10887
803	97065	Birdy	Pop/Rock	1896.75603
804	97173	Bonnie Tyler	Pop/Rock	1628.749729
805	97182	Christy Moore	International	10.530427
806	97200	Bracket	Pop/Rock	23777.78296
807	97203	BlackHawk	Country	316.51802
808	97325	Biohazard	Pop/Rock	49851.11721
809	97384	Kings of Leon	Pop/Rock	19463.3277
810	97395	Colin Hay	Pop/Rock	166.763544
811	97426	Booker Ervin	Jazz	19.624775
812	97491	Kittie	Pop/Rock	98363.6688
813	97509	Con Funk Shun	R&B;	75.406381
814	97529	Booker Little	Jazz	57.516027
815	97654	Kim Carnes	Pop/Rock	187.889765
816	97786	BoySetsFire	Pop/Rock	1230.266675
817	97949	The International Submarine Band	Pop/Rock	101.768831
818	98081	Engelbert Humperdinck	Vocal	58.154197
819	98189	Kitty Wells	Country	1.1875
820	98278	Keith Relf	Pop/Rock	0
821	98361	Hawthorne Heights	Pop/Rock	448694.2059
822	98465	Iron Maiden	Pop/Rock	10864.82953
823	98467	Klaatu	Pop/Rock	59.856958
824	98688	Jack Ingram	Country	6863.459642
825	98707	kidneythieves	Pop/Rock	36333.70714
826	98819	Labi Siffre	R&B;	0
827	98944	Kix	Pop/Rock	2280.351088
828	99104	Vashti Bunyan	Folk	438.906548
829	99198	Kitty Kallen	Vocal	0
830	99246	Concrete Blonde	Pop/Rock	9542.649901
831	99449	Cornelius	Pop/Rock	41180.16927
832	99508	The Kills	Pop/Rock	93129.94174
833	99561	The Incredible String Band	Folk	170.790418
834	99730	India	Latin	43.609714
835	99753	Connie Smith	Country	7.857329
836	99770	The Long Winters	Pop/Rock	12694.06251
837	99888	The Knickerbockers	Pop/Rock	59.856958
838	100116	Charlie Wilson	R&B;	47.627728
839	100160	The Kinks	Pop/Rock	81.12806
840	100197	LaShun Pace	Religious	241.881532
841	100473	L7	Pop/Rock	57608.53059
842	100496	Book of Love	Pop/Rock	1426.065011
843	100575	Chris Tomlin	Religious	923.471337
844	100659	Labradford	Pop/Rock	11437.57244
845	100840	Chase	Pop/Rock	5.540065
846	100854	Jimmy Witherspoon	Blues	2.229145
847	101072	The Pussycat Dolls	Pop/Rock	16332.89828
848	101164	LFO	Electronic	226.071239
849	101415	Ivy	Pop/Rock	10162.03192
850	101575	Control	Latin	3354.519209
851	101628	Charlie Ventura	Jazz	2.10827
852	101701	Conflict	Pop/Rock	5712.239575
853	101776	Jack Nitzsche	Pop/Rock	17.906221
854	101795	Kirk Whalum	Jazz	422.580688
855	101895	Joe	R&B;	3052.639633
856	101946	Isaac Hayes	R&B;	48.322268
857	101953	Klymaxx	R&B;	140.272312
858	102050	The Kingston Trio	Folk	111.934076
859	102399	Larry Carlton	Jazz	60.127122
860	102750	Jack Off Jill	Pop/Rock	53133.43937
861	102781	Carl Perkins	Jazz	1.470059
862	102964	Choking Victim	Pop/Rock	4727.575287
863	102985	Julio Iglesias	Vocal	27.424006
864	103033	Chuck Jackson	R&B;	26.105485
865	103162	Kim Weston	R&B;	17.349123
866	103324	Kreator	Pop/Rock	30244.08789
867	103447	Kim Wilde	Pop/Rock	0
868	103460	Lani Hall	Vocal	0.5
869	103484	Indigo Girls	Pop/Rock	5026.854023
870	103600	Christian McBride	Jazz	541.931609
871	104147	La Sonora Dinamita	Latin	0
872	104217	Jaci Velasquez	Religious	3121.638484
873	104314	Lafayette Afro Rock Band	International	0
874	104388	Jack DeJohnette	Jazz	83.456856
875	104455	The La's	Pop/Rock	6532.608538
876	104548	Kottonmouth Kings	Pop/Rock	57739.51019
877	104714	Kraftwerk	Electronic	288.65643
878	104741	Jacob Do Bandolim	Latin	0
879	105030	Coheed and Cambria	Pop/Rock	31780.82014
880	105129	Collective Soul	Pop/Rock	70460.15675
881	105329	Chris Botti	Jazz	1776.314667
882	105354	Cheap Trick	Pop/Rock	3062.451977
883	105422	Corrosion of Conformity	Pop/Rock	32933.57528
884	105462	Cody ChesnuTT	R&B;	1080.397419
885	105618	Ladysmith Black Mambazo	International	68.012713
886	105638	Cold	Pop/Rock	230570.1368
887	105685	Krokus	Pop/Rock	2707.927541
888	106145	Colby O'Donis	R&B;	24659.53659
889	106298	Cheech & Chong	Comedy/Spoken	13.01038
890	106514	Boots Randolph	Country	0
891	106882	Lamont Dozier	R&B;	26.39554
892	106916	Chris Cagle	Country	1917.591503
893	106987	"Lambert, Hendricks & Ross"	Jazz	3.855213
894	107090	Cher	Pop/Rock	113.727984
895	107139	Bootsy Collins	R&B;	205.228994
896	107227	Kruder & Dorfmeister	Electronic	17134.08023
897	107247	Chuck Rainey	Jazz	0
898	107249	Lakeside	R&B;	500.342241
899	107466	Chris LeDoux	Country	108.824114
900	107556	Kimya Dawson	Pop/Rock	31899.26192
901	107753	Luny Tunes	Latin	0.5625
902	107877	James Carr	R&B;	30.840586
903	107950	Isobel Campbell	Pop/Rock	3315.422077
904	108124	Cherrelle	R&B;	256.923111
905	108249	Kristin Chenoweth	Vocal	284.539515
906	108265	Israel & New Breed	Religious	54.354823
907	108283	Lalo RodrÃ­guez	Latin	11.328296
908	108340	The Zutons	Pop/Rock	4117.653909
909	108446	Ismael Rivera	Latin	0
910	108554	Cheo Feliciano	Latin	0
911	108679	Crash Test Dummies	Pop/Rock	6981.235552
912	108774	Cheryl Wheeler	Folk	27.201252
913	108826	Jackie Wilson	R&B;	4.307966
914	109012	It's a Beautiful Day	Pop/Rock	59.856958
915	109202	Chemlab	Pop/Rock	966.607145
916	109263	Chris Duarte	Pop/Rock	312.730361
917	109274	Chris Montez	Pop/Rock	15.524129
918	109367	Jackson Do Pandeiro	Latin	0
919	109414	Courtney Love	Pop/Rock	48171.83096
920	109421	Crowbar	Pop/Rock	77671.09639
921	109542	Jackyl	Pop/Rock	11947.00723
922	109628	Panda Bear	Pop/Rock	16733.69106
923	109637	Culture	Reggae	63.917766
924	109669	IsmaÃ«l LÃ´	International	17.253087
925	109735	Circle Jerks	Pop/Rock	10073.6821
926	109784	Jain	Pop/Rock	44.675151
927	110011	Crazy Town	Pop/Rock	105464.2693
928	110104	Cissy Houston	R&B;	2.100318
929	110161	Chicago	Pop/Rock	456.609642
930	110341	The Creation	Pop/Rock	260.511366
931	110454	Chico CÃ©sar	Latin	147.385666
932	110541	Chick Corea	Jazz	88.885539
933	110564	Ivan Lins	Latin	29.439583
934	110791	Citizen Cope	Pop/Rock	78258.31147
935	110792	City Boy	Pop/Rock	130.563994
936	110945	Chico DeBarge	R&B;	614.943711
937	111794	Chico O'Farrill	Jazz	0
938	111934	Ivie Anderson	Vocal	0
939	111963	Chris Whitley	Pop/Rock	2615.070784
940	111969	Tye Tribbett	Religious	100.970392
941	112017	Jo Stafford	Vocal	1.599343
942	112185	James	Pop/Rock	11624.67297
943	112204	Crimson Glory	Pop/Rock	4348.627087
944	112462	Cream	Pop/Rock	97.70046
945	112540	Cisco Houston	Folk	0
946	112789	Korn	Pop/Rock	261450.0429
947	113082	Colin James	Pop/Rock	679.969097
948	113480	Jaco Pastorius	Jazz	419.386371
949	113721	Eric Darius	Jazz	129.443625
950	113823	Chrissie Hynde	Pop/Rock	1654.312182
951	114342	The Doors	Pop/Rock	220.993785
952	115079	Joe Hill Louis	Blues	0.427642
953	115140	Commander Cody and His Lost Planet Airmen	Pop/Rock	0.3125
954	115544	Christopher Williams	R&B;	89.991937
955	115554	LSG	R&B;	0
956	115733	J.B. Lenoir	Blues	0.974517
957	116087	Leatherface	Pop/Rock	0
958	116178	Culture Club	Pop/Rock	3699.629862
959	116425	Chromeo	Pop/Rock	8021.365035
960	116465	Jah Cure	Reggae	189.827959
961	116984	Chubby Checker	R&B;	18.331023
962	117001	Barrett Strong	R&B;	5.174643
963	117064	Connie Francis	Pop/Rock	10.925123
964	117356	Ledisi	R&B;	817.447193
965	117490	Chris Smither	Pop/Rock	246.746776
966	117844	"Hank Williams, Jr."	Country	576.304837
967	117990	Joe Bataan	Latin	1.32464
968	118128	Jocelyn Brown	R&B;	0
969	118189	Clay Walker	Country	3944.699518
970	118243	Joe Bonamassa	Blues	556.807114
971	118289	Labelle	R&B;	268.36002
972	118327	Chrome	Pop/Rock	977.352589
973	118384	Comus	Pop/Rock	309.138457
974	118493	JoÃ£o Donato	Latin	3.755188
975	118503	Lacy J. Dalton	Country	48.344041
976	118544	The Drifters	R&B;	3.021735
977	118664	Basia	Pop/Rock	290.680315
978	118665	Basic Black	R&B;	869.432005
979	118791	LeAnn Rimes	Country	12635.94947
980	118798	Chromatics	Pop/Rock	9066.513976
981	118853	Jack McDuff	Jazz	0.568434
982	118979	The Dandy Warhols	Pop/Rock	76400.63356
983	119058	Confederate Railroad	Unknown	2702.579619
984	119111	J.J. Johnson	Jazz	2.846175
985	119469	Corey Hart	Pop/Rock	837.519373
986	119629	Joe Lovano	Jazz	63.017298
987	119651	J.J. Cale	Pop/Rock	12.623924
988	119655	Chris Thomas	Pop/Rock	60.340483
989	120010	Jack Johnson	Pop/Rock	32780.7829
990	120060	Christian Death	Pop/Rock	12239.79134
991	120067	Cornelio Reyna	Latin	0
992	120163	Len	Pop/Rock	20117.99375
993	120411	Cowboy	Pop/Rock	174.574916
994	120412	Cowboy Mouth	Pop/Rock	2501.896995
995	120487	Jack Kerouac	Comedy/Spoken	0.672854
996	120521	Chuck Berry	Pop/Rock	5.956739
997	120615	Joe Brown	Pop/Rock	0
998	120953	Cowboy Junkies	Pop/Rock	6168.461091
999	121157	The Contours	R&B;	0
1000	121236	Cartel	Pop/Rock	78341.48917
1001	121318	Chris Squire	Pop/Rock	2.975724
1002	121459	Cornell Campbell	Reggae	10.30087
1003	121584	Laraaji	New Age	203.739906
1004	121590	Jacques Brel	Vocal	9.009848
1005	121746	Cornershop	Pop/Rock	8315.870917
1006	121778	Cibo Matto	Pop/Rock	11825.16192
1007	121863	Coyote Shivers	Pop/Rock	402.449215
1008	122023	Cilla Black	Pop/Rock	30.119954
1009	122037	Bappi Lahiri	International	0
1010	122219	Craig David	R&B;	5711.006678
1011	122252	Lady Saw	Reggae	596.841859
1012	122381	Jacques Dutronc	Pop/Rock	158.56538
1013	122738	Chris Thomas King	Blues	77.266053
1014	122754	Cyndi Lauper	Pop/Rock	973.834251
1015	122795	L.T.D.	R&B;	438.266395
1016	123007	The Dickies	Pop/Rock	4155.387432
1017	123345	Claus Ogerman	Jazz	0
1018	123363	Converge	Pop/Rock	29315.4421
1019	123515	ChristiÃ³n	R&B;	752.962586
1020	123754	Christopher Cross	Pop/Rock	1690.903917
1021	123915	Christine McVie	Pop/Rock	112.796648
1022	124248	Laidback Luke	Electronic	3.414705
1023	124492	Beck	Pop/Rock	43530.65341
1024	124825	Cory Morrow	Country	0
1025	124881	Craig Morgan	Country	5791.993844
1026	125088	Chuck Prophet	Pop/Rock	2150.015203
1027	125465	Barclay James Harvest	Pop/Rock	497.050919
1028	125506	Jagged Edge	R&B;	4731.926934
1029	125528	Laid Back	Pop/Rock	0
1030	125561	Cinderella	Pop/Rock	31018.31824
1031	125569	Chuckii Booker	R&B;	0
1032	125822	Exodus	Pop/Rock	8505.147629
1033	125829	Coralie ClÃ©ment	Pop/Rock	1997.372678
1034	125940	El Gran Silencio	Latin	135016.9089
1035	126048	The Fabulous Thunderbirds	Pop/Rock	520.893301
1036	126144	Chuck Willis	R&B;	0
1037	126168	Christina Milian	R&B;	9716.418515
1038	126287	Richard Swift	Pop/Rock	370.012954
1039	126731	The Disco Biscuits	Pop/Rock	15120.42317
1040	126782	Lambchop	Pop/Rock	4422.340459
1041	126862	Jaguares	Latin	784.32734
1042	126903	Cindy Walker	Country	0.5
1043	127063	Bell Biv DeVoe	R&B;	1140.554083
1044	127301	Lamb	Electronic	34729.86706
1045	127337	Be Bop Deluxe	Pop/Rock	1103.681113
1046	127360	Everything But the Girl	Pop/Rock	2672.968269
1047	127369	Ahmad Jamal	Jazz	14.216351
1048	127451	Jackie DeShannon	Pop/Rock	85.772047
1049	127696	Lalah Hathaway	R&B;	332.83944
1050	127766	Jackie Paris	Vocal	19.693415
1051	127889	BeBe Winans	Religious	1.89075
1052	127898	Eyeless in Gaza	Pop/Rock	4168.280616
1053	127949	Jackie McLean	Jazz	39.692654
1054	128099	James Brown	R&B;	54.271368
1055	128141	Cranes	Pop/Rock	5825.577374
1056	128143	Trey Songz	R&B;	3630.286051
1057	128231	Jack Wagner	Pop/Rock	259.377788
1058	128244	The Beloved	Pop/Rock	7780.923301
1059	128249	Eydie Gorme	Vocal	1.638266
1060	128266	Country Joe & the Fish	Pop/Rock	357.765984
1061	128290	The Dirty Dozen Brass Band	Jazz	57.43829
1062	128440	Duran Duran	Pop/Rock	9671.360494
1063	128495	Counting Crows	Pop/Rock	13830.11224
1064	128585	Jackie Mittoo	Reggae	2.619412
1065	128873	Jack White	Pop/Rock	12522.31572
1066	129254	The Grascals	Country	50.01205
1067	129308	The Durutti Column	Pop/Rock	2279.391398
1068	129430	Cluster	Electronic	125.816914
1069	129547	Clarence "Gatemouth" Brown	Blues	1.435085
1070	129551	Crossfade	Pop/Rock	39686.27094
1071	129591	Clarence "Frogman" Henry	R&B;	0.427642
1072	129637	Crass	Pop/Rock	4395.143638
1073	129761	Jimmy Webb	Pop/Rock	157.916238
1074	129775	Parliament	R&B;	273.531717
1075	129817	Shabba Ranks	Reggae	503.055562
1076	129945	Larry Gatlin	Country	197.604287
1077	130028	Freddie Mercury	Pop/Rock	732.354106
1078	130036	"Crosby, Stills, Nash & Young"	Pop/Rock	29.439858
1079	130037	Cross Canadian Ragweed	Country	1099.680176
1080	130115	Jackson C. Frank	Folk	22.205073
1081	130173	Crowded House	Pop/Rock	6034.004471
1082	130402	Larry Graham	R&B;	0
1083	130418	Spragga Benz	Reggae	36.421331
1084	130552	Tal Bachman	Pop/Rock	69.349624
1085	130686	Jacky Terrasson	Jazz	14.141743
1086	130689	Jackson Browne	Pop/Rock	581.358751
1087	130764	Face to Face	Pop/Rock	67329.51499
1088	130855	Tony Rice	Country	48.711023
1089	130922	Jai Uttal	New Age	51.539056
1090	130932	Crazy Horse	Pop/Rock	518.922393
